title,icon,installs,reviews,size,content_rating,free,price,iap,android_version,len_title,main_category,category,iap_min,iap_max,updateDays,rating_class,rating
Pakistani Recipes (Video) in Urdu اردو,https://lh3.googleusercontent.com/SiwogSaDs_2bRQuI6oFm1Xe9lVD3lpQUkxNFAPem8ootMnYUenfTJZ6_auz4lHqJJ5s,50000,70,26.0,1,1,0.0,0,3,38,12,FOOD_AND_DRINK,0.0,0.0,-395,0,4.2
Healthy Recipes Free,https://lh3.googleusercontent.com/7bZUoZlFxb4TiHRc_dVQIdFFeoVQQiStZ36cJRmXhTK2SIXzG2QOeF8_LX6wVGrBmoQh,100000,1060,17.0,1,1,0.0,0,3,20,12,FOOD_AND_DRINK,0.0,0.0,-403,0,4.1
"Street View Live, GPS Navigation & Earth Maps 2019",https://lh3.googleusercontent.com/nDXRChYipb4kxh9Xgy5Cbyqp7_G82F84_LdPdoyUFY6NPv_xF1Zh3yylfKLKAExbHdRV,1000000,3214,8.2,1,1,0.0,1,3,50,30,TRAVEL_AND_LOCAL,0.99,99.99,-76,1,4.7
Sea Music - Play fast music download,https://lh3.googleusercontent.com/LLHzPqjXFNBvUnZpAoPxWtzQdIFIKOIx7EM9SSlakvj0J_Dl-yaPkEgTBSBaS8F8Lg,500000,8073,25.0,1,1,0.0,0,0,36,17,LIFESTYLE,0.0,0.0,-58,1,4.6
Abs Workout - Burn Belly Fat with No Equipment,https://lh3.googleusercontent.com/Uei5JpwKagHpyOnLLdItG47uu04xKDVMLDPZH3hoyFQ7xxN-xHLa_i1W-f10iRGikKI,10000000,96182,13.0,1,1,0.0,1,3,46,14,HEALTH_AND_FITNESS,9.99,39.99,-27,1,4.8
Weight loss - Slimming,https://lh3.googleusercontent.com/Nc4SWUBxhpebtqDxO4KWuQnxABqjO5chcKPgZjmnaixZoXOcKZXA0Z487IOsEJP7gVY,1000,369,8.1,1,1,0.0,0,3,22,14,HEALTH_AND_FITNESS,0.0,0.0,-30,1,4.8
Gauge Battery Widget,https://lh3.googleusercontent.com/XhhaS9DrtczKiukuQq4-IamVeT6-V8LsrxJiMggDzpiynhMrl2gGrA_rzIeZf7QxAs0,5000000,59438,6.2,1,1,0.0,1,0,20,29,TOOLS,2.49,4.99,-404,0,4.2
"GO SMS Pro - Messenger, Free Themes, Emoji",https://lh3.googleusercontent.com/FmpyPzDDi7unF9-GOruljrh-1zVjatcvEOmnanlVRKsoExiiwFK_H5JuJEia9QgWcbo,100000000,2877119,21.0,1,1,0.0,1,1,42,6,COMMUNICATION,0.99,200.0,-9,1,4.5
WOMEN AFRICAN STYLES 2019,https://lh3.googleusercontent.com/b5bi9HEFy8IGs5zTSjMfjYF406GEXrygqOpjyR33MM4fvqmLkuQOq9KFukX0lX40LFU,1000000,3008,7.0,1,1,0.0,0,0,25,17,LIFESTYLE,0.0,0.0,-42,0,4.2
Relax with Andrew Johnson Lite,https://lh3.googleusercontent.com/8fr7OQ4B11PyORHKDbbcq5D4Ay5Y2klZnrVUQ78S2WcTnUbybs2-sFTA_jrZUpXDtsg,100000,2893,25.8864,1,1,0.0,0,3,30,14,HEALTH_AND_FITNESS,0.0,0.0,-2698,0,4.2
RpnCalc - Rpn Calculator,https://lh3.googleusercontent.com/ofjywAKZSTzXSn2BsswZBo9t1rSSht00vAXp7xaWKROm4t0Onz3KJ1I5L8HzBx7-6w,100000,1861,17.064230769230775,1,1,0.0,0,1,24,25,PRODUCTIVITY,0.0,0.0,-710,1,4.7
Notification Icons Watch Face Complications,https://lh3.googleusercontent.com/4qxLKSZ_DQeZo19s5WhXXpmHAsrKvLZBwsHf6V85vTj3AF-4ohmH7d3gaMfMWjGNPw,500,9,11.946320987654321,1,0,1.95,0,1,43,23,PERSONALIZATION,0.0,0.0,-77,1,5.0
SJ - Trains in Sweden,https://lh3.googleusercontent.com/KvvNhIEOmQBSojUG3FctJBNGuTJHL-raL4XeuXXGussra0oiH-FqX5JBBpN8dj4pVYEL,1000000,16541,25.0,1,1,0.0,0,3,21,30,TRAVEL_AND_LOCAL,0.0,0.0,-4,1,4.4
E! News,https://lh3.googleusercontent.com/-wft7-zFpQU3taYwNFDwQ2A89xBXBqN7vfyamCOpymiryV78Id6cRYj9rbIXO5meWUk,1000000,16102,23.0,4,1,0.0,0,1,7,21,NEWS_AND_MAGAZINES,0.0,0.0,-232,0,3.6
CaixaBank,https://lh3.googleusercontent.com/9UGxTWdqlzb3D4fWWMMcSRm_CJ68iZyQsRsrf5EAMENCze2JKNxWM-4u6YqeQ7j2PQ,5000000,322444,30.101834862385324,1,1,0.0,0,3,9,11,FINANCE,0.0,0.0,-10,1,4.6
Discover Mobile,https://lh3.googleusercontent.com/Tl0ZRw_ulXq3f72QenY4P1CYyn8fu3qCu6VQ1xxNPP1CENUj-9RE6983wdHBhnKfoMI,5000000,125265,15.0,1,1,0.0,0,3,15,11,FINANCE,0.0,0.0,-24,1,4.7
Résultats Foot en Direct,https://lh3.googleusercontent.com/nWfu0uMffPU199MqBt-s7o_9ffqc83Mf5IeBWucwIRZw0LiBj-ioF8Tu7bMwoanrZQ,10000000,210642,21.0,1,1,0.0,0,3,24,28,SPORTS,0.0,0.0,-42,1,4.7
Thermo Watch Face by HuskyDEV,https://lh3.googleusercontent.com/V2BMujWqM5E4AzfqsQEZYzHDPxGPIvF68I0ufrLvvmAbxJfZtQmpnKYQnmOOeNRFtBM,50000,341,11.946320987654321,1,1,0.0,1,1,29,23,PERSONALIZATION,0.99,9.99,-266,0,4.0
English Speaking for Myanmar,https://lh3.googleusercontent.com/0HK95G2tahGZsuBdgMEeAAzUCGLkhcbMQESV5zBagahs9v5k2Gk-gPf_wEaEqLfSRlU,500000,1489,9.3,1,1,0.0,0,0,28,8,EDUCATION,0.0,0.0,-250,1,4.6
The Coupons App,https://lh3.googleusercontent.com/M8MgLgdiozuqxF8bm7JRTlQtA_X7LBa4rraIm1asIk2pjmbMDJPoJGNUAm2HmV8S_iWH,10000000,181131,29.649494949494947,1,1,0.0,1,2,15,26,SHOPPING,0.99,99.99,-2,1,4.6
Binaural Beats Therapy,https://lh3.googleusercontent.com/o72i1PKWIXQrrFarsFYNp7dUfKcF13lCve3YMpjXm7Sg2xYbUy0HjqFER7D4qFYO7T7o,1000000,13921,25.8864,1,1,0.0,1,3,22,14,HEALTH_AND_FITNESS,10.99,279.99,-191,1,4.5
YouLove — Premium Dating & Find Real Love,https://lh3.googleusercontent.com/LB576AjsLvG26Lg3JoZU_TecdBYRVqiToRNnqqYO_usaX0EJqmPCsYyrDh2YddOb8w,10000000,321303,19.0,3,1,0.0,1,3,41,7,DATING,2.49,349.0,-3,1,4.5
Printoid - Remote for OctoPrint [PREMIUM],https://lh3.googleusercontent.com/QyIYedllWLPtzBAp97XNlj84dpIcIi8mUBKFMllNyW4Lw2nCTFFURgLbcLl6zrBt99g,5000,1308,17.064230769230775,1,0,7.99,1,1,41,25,PRODUCTIVITY,0.99,10.99,-4,1,4.7
"OLX - Buy, sell, ads and offers",https://lh3.googleusercontent.com/TZXCio4AHMIqPAMRJQLa2Vr_4uby-AC5_uADkf9pE0oFvhQiby8LJ3sazpquWfHJCLs,50000000,1160796,38.0,1,1,0.0,0,2,31,26,SHOPPING,0.0,0.0,-1,1,4.4
Jet2.com - Flights App,https://lh3.googleusercontent.com/mIu4U5x0cyISi-6iiR6SgDbtv1nTeUm_lhUy4Eqn8eo8LeK63QOZ3F9I9SUd6wrHsA,500000,2609,27.27225316455696,1,1,0.0,0,3,22,30,TRAVEL_AND_LOCAL,0.0,0.0,-17,0,3.2
Magisto - Video Editor & Music Slideshow Maker,https://lh3.googleusercontent.com/3bdEJWiico6gHaL8Fxb2Z33AP-6Ct49Mokyj2eCkgtd9sQcv4T7Uz1ns-srH3-xbfheD,50000000,1024772,66.0,1,1,0.0,1,1,46,31,VIDEO_PLAYERS,0.99,200.0,-5,0,3.8
"White Noise Pro - Rain, Cafe, Insomnia, ASMR",https://lh3.googleusercontent.com/SUx5uvDHzUPfq5HJb9Asyud-GDgt_9nGhRqQlv7_-4Ue3ZQOI6aGJcdYgRJ8Fdi34EvL,500000,16646,75.0,1,1,0.0,0,3,44,14,HEALTH_AND_FITNESS,0.0,0.0,-10,1,4.8
BURGER KING® App,https://lh3.googleusercontent.com/S3GUKxn95ihjayGjfZcVjx6YMdub723eg1wItYVYZeJya1TMlFPdjPjOWHOJv82VPG7a,10000000,92119,6.5,1,1,0.0,0,3,16,12,FOOD_AND_DRINK,0.0,0.0,-14,0,3.9
Sun Rise Free Live Wallpaper,https://lh3.googleusercontent.com/G5jqJlVWDPb46hCdWVf_xzkI2PLV7KnmZkRSK8u8Vpypdr2m2FOWmJSPW9vPE0qu6mTQ,10000000,85617,8.6,1,1,0.0,0,1,28,23,PERSONALIZATION,0.0,0.0,-646,1,4.5
Noonlight: Feel Protected 24/7,https://lh3.googleusercontent.com/wXfCGra09BXBcVpX2t-1nPfA1Txrls6Jx48pxOsS8KpO7G2UyM1JmEuPKVuNhamFmRg,500000,2033,19.05330693069307,1,1,0.0,1,0,30,17,LIFESTYLE,0.99,29.99,-22,0,4.2
NPTE-PTA Pocket Prep,https://lh3.googleusercontent.com/tSWb3fXL-taLuVRMYa9Er87dwuhnMne9IA5hB-6Ictk4XuB79NR5y769sd4BuTDY3bU,10000,782,12.0,1,1,0.0,1,3,20,19,MEDICAL,14.99,34.99,-74,1,4.5
Panecal Scientific Calculator,https://lh3.googleusercontent.com/0900ByxnYGb2bnslS_XHRbKqh4_QyoYPSk8a5pT5xBQLV4lHRqk1ONM--UWgW9nl8H0,5000000,58065,4.5,1,1,0.0,0,1,29,25,PRODUCTIVITY,0.0,0.0,-76,1,4.6
Pregnancy Week By Week,https://lh3.googleusercontent.com/XEk53hEYWH6k7AlK7rlpPHDnUl3SE-Kz9kRHvYmVMSsrslb7gU97tx-oEKzGaRfLlQo,1000000,166623,12.0,1,1,0.0,1,3,22,19,MEDICAL,1.99,100.0,-19,1,4.9
Netspend,https://lh3.googleusercontent.com/xOgeqm3Qj81WMRVmStIh71a2Qp2WGbR78dGVnTnXIqMDVhfrrM22zqILqXKzrxkuGd4,1000000,20465,23.0,1,1,0.0,0,3,8,11,FINANCE,0.0,0.0,-15,0,4.0
Sweet Face Camera - Selfie Camera & Beauty Filter,https://lh3.googleusercontent.com/s9Tl6zvcCMDS21-KUZjLv9aZ0IIEc_2DQOrD4-GwW02cPe3XQ1XsAnObzDUiybMu97g,100000000,429633,55.0,4,1,0.0,1,1,49,24,PHOTOGRAPHY,0.99,59.99,-14,1,4.5
video player for android,https://lh3.googleusercontent.com/FMeESbbgbaFSWuxQcRT5FMuHwaQYLcOMBKjENHWJzrskmVM2SWOc6CFDJfwEOSdb00E,10000000,367153,13.0,1,1,0.0,0,1,24,31,VIDEO_PLAYERS,0.0,0.0,-1116,1,4.6
Bank of Brazil,https://lh3.googleusercontent.com/lwyFOE-EIz6r9flTQ_bJVVnm5uMaMRgD1G1x4TlHqBYbK2uR9oB5jwoAdxqEVS41fTM,10000000,1880159,41.0,1,1,0.0,0,3,14,11,FINANCE,0.0,0.0,-7,1,4.6
E-Government Portal,https://lh3.googleusercontent.com/6cfkfK3VEs461QmIMdZHHwOeacOdsCMo-ig4P7pQ8CV3tWsVTQLL8pU0kyfdgcfZS8ck,10000000,102691,22.59268292682927,1,1,0.0,0,3,19,4,BUSINESS,0.0,0.0,-234,0,4.3
TiGi Messenger | بدون فیلتر | ضد فیلتر,https://lh3.googleusercontent.com/0vJlxdhxpL3Zyp7El189dQ4DQl7Dro3lTnHB_nJH9BKP3x7aDc0RScIfOBbHlTWQZ4a7,50000,8564,17.0,1,1,0.0,0,1,38,6,COMMUNICATION,0.0,0.0,-47,1,4.4
All Currency Converter,https://lh3.googleusercontent.com/TuVhvDxhIz4sKtfAfUv5mh2RuTkd1Xa8hEQXlFGS95QNs9dVHt1_bFG6HP4qOCZY5W8,1000000,34795,4.8,1,1,0.0,0,3,22,11,FINANCE,0.0,0.0,-205,1,4.6
Map Coordinates,https://lh3.googleusercontent.com/cDJH17YDtAp2OJkZMcyuv_6QQvDQOS7SX3Ob9f2D7H28aOl480Hv4GukM8-Y-WnURao,1000000,19277,3.8,1,1,0.0,1,1,15,18,MAPS_AND_NAVIGATION,0.99,12.99,-27,1,4.5
Divar,https://lh3.googleusercontent.com/1zuko-_anuTDp_8tlqj-v1oa0Bues9IdfaXB819npSA4iYbW5J0BZXCkSZeHbOUx_YXx,10000000,103840,6.2,1,1,0.0,0,2,5,26,SHOPPING,0.0,0.0,-16,1,4.6
BlackBerry Launcher,https://lh3.googleusercontent.com/Kb-7V5u_ZoDPa7m1pTzRAkGJjjlehe0F36Lfj_63je1KWqjsziljI-H5w5hcklE-kKY,1000000,11432,18.0,1,1,0.0,0,1,19,25,PRODUCTIVITY,0.0,0.0,-217,0,4.0
Body Temperature Diary,https://lh3.googleusercontent.com/rm5UqTKeRAX8vlWr1F18cDAGraqzFksuEut8IfrH0UX-VFu_LZfPzDOvq4Mm5aCjxhe0,10000,52,5.0,1,1,0.0,0,3,22,19,MEDICAL,0.0,0.0,-120,0,2.8
"Drippler - Tips, Apps and Updates for Android",https://lh3.googleusercontent.com/s9b3m4o33d4sWYE5S-rpGI5Z59hiuwLRM7jyNXDk1Cyup3BaYEEI4DetT6fTXHIETw,5000000,299307,13.0,1,1,0.0,1,1,45,25,PRODUCTIVITY,0.99,59.99,-135,1,4.4
Free VPN Proxy - Super VPN Unblock Master,https://lh3.googleusercontent.com/HQd59ja2uQ-YEIUo9uZk-Qzn1YpzeBsGSVuGAVvOye1rpGOZF_ThPF2GsSIEChsFtg,500000,23145,17.0,1,1,0.0,0,1,41,25,PRODUCTIVITY,0.0,0.0,-18,1,4.5
VK — live chatting & free calls,https://lh3.googleusercontent.com/bgAuxUGArC8zH3NLJip3hn7CJur37IRotIqB5Xly--Zind-JD9r-ndCj30b1Wec7aOQ,100000000,6572071,25.47945205479452,3,1,0.0,1,1,31,27,SOCIAL,0.99,124.99,-1,0,3.7
OneTouch Reveal,https://lh3.googleusercontent.com/ce5k3aBNMdUT3xJhH3hhahVcVuJmV3LhsvtTQkvNd6-2NQCYD9VgG5nnbZE-vuoNICw,1000000,12607,49.0,1,1,0.0,0,3,15,19,MEDICAL,0.0,0.0,-25,0,4.1
OnePlus Icon Pack,https://lh3.googleusercontent.com/0R9YajscZlDOcpZbXGSS-Woxs1ATBR342mO0cF0Dvuzpet8w_aSOaPn7R64yPo27aLM,500000,518,0.92,1,1,0.0,0,1,17,23,PERSONALIZATION,0.0,0.0,-534,1,4.5
Plank Workout - 30 Days Plank Challenge Free,https://lh3.googleusercontent.com/V8b2C-uz_PCZhJOfCK2Y25bWvq7PyIwjWaT3M3m14mcwuPM1Q1_ltxpnVVX8YWuclTw,1000000,36943,11.0,1,1,0.0,0,3,44,14,HEALTH_AND_FITNESS,0.0,0.0,-8,1,4.9
"Microsoft Excel: View, Edit, & Create Spreadsheets",https://lh3.googleusercontent.com/37EzETO6gZyKmCg2kBIFX1e9gkubxZrVa5fHJ6yOaa7VvEShHjKv2RdtwnZt9Sk258s,1000000000,2097818,17.064230769230775,1,1,0.0,1,1,50,25,PRODUCTIVITY,1.0,9.99,-16,1,4.5
Free Music MP3 Player(Download LITE,https://lh3.googleusercontent.com/aGw9DE8dROyKKqnyZ1I3RCwvEpxiqaJu_XTwgiqkKPwBu6JsFK1SS0PVq013NTFQ0PM,50000000,741896,21.515178571428574,4,1,0.0,0,1,35,20,MUSIC_AND_AUDIO,0.0,0.0,-27,1,4.5
Ship – Date and Get Shipped by Your Friends,https://lh3.googleusercontent.com/Hqwbx38I9VkJW6-jlWt8s0ETEwIn6aYi0c0zC-DXbdFrrpFa0aYIMKq6GKe14_R9DiU,50000,304,14.0,3,1,0.0,0,3,43,7,DATING,0.0,0.0,-1,0,4.3
"Muscle Premium - Human Anatomy, Kinesiology, Bones",https://lh3.googleusercontent.com/QeCD0oSaaAF6EGGGhGZ5Oy3skf79AWcg2VSb-x-SQ6gXrdwesx0GzdwOIIrfbIVdqu4,10000,254,25.0,1,0,24.99,1,3,50,19,MEDICAL,0.99,99.99,-819,0,4.2
Love wallpapers,https://lh3.googleusercontent.com/tleRL4GL85JbrqU6TrOinsmC5kf5FQtJQ8kMHuG2XeqslnAiw3zvMM7csM22MqB6xAnR,1000000,5005,6.7,1,1,0.0,0,1,15,23,PERSONALIZATION,0.0,0.0,-41,0,4.3
Airgram Messenger - AntiFilter Auto MTP | ضد فیلتر,https://lh3.googleusercontent.com/JkVWZKqzHJHyQyjQYj4ZiJjsySAvc0K2aX7_i64LnFUqdhQw89SOC90Tq0cOy7k8tg,100000,7549,20.0,1,1,0.0,0,1,50,6,COMMUNICATION,0.0,0.0,-26,0,4.3
SHOWTIME,https://lh3.googleusercontent.com/mufJBJ1n20iXOICJ_AnSuQEsQbPxmBgBoPgG3ZdSG5KXrk65qEtS8vCfOmZEjVYgJw,1000000,14632,25.194680851063833,4,1,0.0,1,2,8,9,ENTERTAINMENT,10.99,74.99,-11,0,3.7
Freeme,https://lh3.googleusercontent.com/BYyk4TE7AhlkpzIBdoMWDq-sc_T0KzQWMHQnVrVe1G0oVUtMmQWhGcg981JoTc_Ir4qV,50000,70,14.0,1,1,0.0,0,1,6,23,PERSONALIZATION,0.0,0.0,-728,0,3.5
PostNord - Track and send parcels,https://lh3.googleusercontent.com/BhOJMjVNQEDCzC0ZwbVut5G1QttyefaH1bNk_O9X6CXQfIlrg9SxiarXJiViWeY3D-I,1000000,7587,20.0,1,1,0.0,0,0,33,17,LIFESTYLE,0.0,0.0,-15,0,3.5
Music Video Maker,https://lh3.googleusercontent.com/n0_zGDgWAc3g76L60ffhBpgdvb-i8IeUKnnQFU5EXmlw7xErLNRKVr1wQDbGa902nchU,10000000,146642,13.0,1,1,0.0,0,1,17,31,VIDEO_PLAYERS,0.0,0.0,-177,1,4.5
Fox Business,https://lh3.googleusercontent.com/_802-7ekAHH1y1ujhSf9m2nFkabt9dpb15-sUodrE01TTgFGYCwaMMq5ErY625ooCA,500000,2777,30.101834862385324,1,1,0.0,0,3,12,11,FINANCE,0.0,0.0,-9,0,3.0
DaBang - Rental Homes in Korea,https://lh3.googleusercontent.com/raG_c6QuWc723HdYZEXiNNgEO5Uq4aWYKB4LtSMGClbaXGA1zprYiaErMJFETlTiEcc,10000000,24710,41.0,1,1,0.0,0,3,30,15,HOUSE_AND_HOME,0.0,0.0,-8,0,3.4
Benbu Selife Beauty Camera,https://lh3.googleusercontent.com/7-b2ReoHZTPTfWwETS3C4MLWfVIYUr-U1jhDrkS4-uoeiTukiDziMcNH55JrqJ5lzWI,500000,1741,34.0,1,1,0.0,0,1,26,24,PHOTOGRAPHY,0.0,0.0,-12,0,2.5
TV Indonesia - Indonesian All Online TV Channels,https://lh3.googleusercontent.com/FzwWhXOrYO3Q0xIKkFefSzxa5kASJrARw7uIbrGivx7FJDaWS1vS_thizzmMRveJ6ocV,1000000,69178,6.0,1,1,0.0,0,1,48,31,VIDEO_PLAYERS,0.0,0.0,-206,0,4.1
Calculator ++,https://lh3.googleusercontent.com/AZCtoQ1S3gdcGz27F5Hf_cXi_cTfvqjZFX1pvutJsNitohmJoe4wqRbh4vrVzTrM-Mpf,1000000,34027,3.6,1,1,0.0,1,0,13,29,TOOLS,0.99,99.99,-545,1,4.8
Female Home Workout,https://lh3.googleusercontent.com/2QMMT8Imjy67kf3XVQWaYu5NPY44i7DVsHIlT8VkXcHaZRpc4kqqVrBji96zam5hZpM,100000,1335,11.0,1,1,0.0,0,3,19,14,HEALTH_AND_FITNESS,0.0,0.0,-10,0,4.3
Lamudi Real Estate & Property,https://lh3.googleusercontent.com/i-xbhFH85uWQ6a_zB5mntBROY8ANIejlBgWNUZHLH_eo0gY5YBXpgb3da5vVPM_IVC_T,1000000,11446,7.6,1,1,0.0,0,3,29,15,HOUSE_AND_HOME,0.0,0.0,-688,0,3.0
Launcher<3,https://lh3.googleusercontent.com/5izceAWNMFTl1Zy3FO9nB17_xDuU5gqlXGcBA3nPWwIR5kgwxMfjsCo64_JJvKLABdDd,1000000,14395,2.8,1,1,0.0,0,1,10,23,PERSONALIZATION,0.0,0.0,-470,0,4.3
Flights,https://lh3.googleusercontent.com/VMqvgi_9Nxd-t_tIhwf-fxiePr2vsDsRTVjfHrD8BwNDoiDIuPDb_IwjPASd5qQTXyee,1000000,18847,2.8,1,1,0.0,0,3,7,30,TRAVEL_AND_LOCAL,0.0,0.0,-40,0,4.2
Sberbank Online Business,https://lh3.googleusercontent.com/zwd4767aRt3uIb4N-omIgZMuOU0QdrJZgnV-9vZut28DINGvO-8RyiBRgYDdCEpj4w,1000000,59137,22.59268292682927,1,1,0.0,0,3,24,4,BUSINESS,0.0,0.0,-13,1,4.7
"Pzizz - Sleep, Nap, Focus",https://lh3.googleusercontent.com/E9sqDr0sJIuKAni8dkuO5xsunX7d6JubQmP7okyVekg4qrIlbQO4by9cQY2kn-JRRcU,100000,6435,31.0,1,1,0.0,1,3,25,14,HEALTH_AND_FITNESS,1.99,319.99,0,0,3.9
English Urdu Dictionary Offline - Learn English,https://lh3.googleusercontent.com/iV_l0caD-LS3EnZk5LiEOp6c56IBbv1F68k4qkzXjeB5bDEN3sxlO9acu1v2oemtohY,100000,1018,12.0,1,1,0.0,0,0,47,8,EDUCATION,0.0,0.0,0,0,4.3
Wear Maps,https://lh3.googleusercontent.com/vQb1Ab7eWfygIw2wRTIjGdlpBAlZpVsxwOGGvs7DXJqmAUitmALIjYKJEZRpo8YIaw,50000,80,5.5,1,1,0.0,0,1,9,18,MAPS_AND_NAVIGATION,0.0,0.0,-555,0,3.3
"BiggerCity: Chat for gay bears, chubs & chasers",https://lh3.googleusercontent.com/08dJaAdfQr4RoWtpj3mbH7zDH8kIp5ppUtjd5hOwyYzlzswMKdSQ1ztg-UGdIb-1sA,100000,1308,37.0,3,1,0.0,1,3,47,7,DATING,7.99,49.99,-23,0,3.5
PBS KIDS Video,https://lh3.googleusercontent.com/VZg-xhpTGpMMxBO29XoKNCqYgm-D-H--2YJOyl5r_eyO6w6YBxw-r3i1bEG4eOl1DoJX,5000000,38329,18.985344262295087,1,1,0.0,0,0,14,8,EDUCATION,0.0,0.0,-4,1,4.4
SRT - Aquatic Railway (NEW),https://lh3.googleusercontent.com/Ps_L7cKR54UOfuH-lbVZBC0XRLOPWACIbDVOkO81k3vmWW4wKgbQZQnu1z4eHnFtamU,1000000,1620,32.0,1,1,0.0,0,3,27,30,TRAVEL_AND_LOCAL,0.0,0.0,-114,0,3.5
EMT PASS,https://lh3.googleusercontent.com/WlUWVcGOKQt8eqDAJMqCwPHh8HIayjWJr2eHpllIBr6Eo94q_hSoTPF8_W605CqFdNI,1000,60,2.4,1,0,29.99,0,3,8,19,MEDICAL,0.0,0.0,-1843,0,3.5
Countdown Days App&Widget,https://lh3.googleusercontent.com/7jdy2-FrcvJXTB5zARXSszm9yl2-vfd3Lh9h92NeEUMl7mnx0ILseUsNA9fImo-zzXo,5000000,104969,13.0,1,1,0.0,1,0,25,17,LIFESTYLE,0.99,2.99,-365,1,4.8
"kinker: Kinky Dating App for BDSM, Kink & Fetish",https://lh3.googleusercontent.com/0qPOhLDNzOZeX7yGbRMFUMTPblZZnCTeek7t_BLJV-coByCwAHLIvahalQVfuF2eaus,1000,100,12.0,3,1,0.0,1,3,48,7,DATING,9.99,38.99,-21,0,4.2
Online diet doctor Kermani,https://lh3.googleusercontent.com/i6E7hn-mc5vF2KNEmHwWrl8FvWNdcqIrEmWjXpgaRpcjBOlOCtzj8dT-PSImVfuMng,100000,718,14.0,1,1,0.0,0,3,26,14,HEALTH_AND_FITNESS,0.0,0.0,-381,0,3.5
pixiv,https://lh3.googleusercontent.com/8pFuLOHF62ADcN0ISUAyEueA5G8IF49mX_6Az6pQNtokNVHxIVbS1L2NM62H-k02rLM,1000000,112986,19.0,3,1,0.0,1,1,5,27,SOCIAL,0.99,84.99,-2,1,4.6
Monitor Your Weight,https://lh3.googleusercontent.com/Ok4OGPfaHO6e0kZ6keowEkqNHcSwGCjt6yeREXgMNkKnHlzzCzCs6EQ1ae4ATd-8HLw,10000000,152986,5.7,1,1,0.0,1,3,19,14,HEALTH_AND_FITNESS,0.99,99.99,-4,1,4.6
Animal Planet GO,https://lh3.googleusercontent.com/OM8hcU4kAv-5GusId7XhxEawibfWAlbXicM8wjH9yLPTrulmq1BiIObsylXQte9bj3g,500000,3914,11.0,4,1,0.0,0,2,16,9,ENTERTAINMENT,0.0,0.0,-15,1,4.8
Video Player HD All formats & codecs - kmplayer,https://lh3.googleusercontent.com/qbGc3mtb2Ejfz0xSHmvna9uMOObY-yoaULwzRCK34OqHlUNY1mEJLmPjKqqG7VPjKg,10000000,310223,24.0,1,1,0.0,0,1,47,31,VIDEO_PLAYERS,0.0,0.0,-142,1,4.4
Varnist - Photo Art Effects,https://lh3.googleusercontent.com/OsPlU-_4zQGQonczvBLVykMkZzx88b-RD3qVILR7Ux5t5WovCmT1qEsOgkF0bEQcJhs,5000000,41495,12.0,1,1,0.0,1,1,27,24,PHOTOGRAPHY,0.99,9.99,-4,1,4.4
AlarmMon,https://lh3.googleusercontent.com/hDI0d42J2eUBaf4myckRhsKLImCT4WPTts9vAsemUaJzgYVTJw03kRnZd1e_f2KGanPX,5000000,174726,13.0,4,1,0.0,1,0,8,17,LIFESTYLE,0.99,16.99,-23,1,4.4
Photo Frame,https://lh3.googleusercontent.com/nWrt4Qae04Cl1yJAdK32eeQHd1p1rXu0qLxcPjx8hKTFZoyR9GP0QNMas0PYc8xArA,10000000,120137,19.0,1,1,0.0,0,1,11,24,PHOTOGRAPHY,0.0,0.0,-10,1,4.4
KLM - Royal Dutch Airlines,https://lh3.googleusercontent.com/0NY29aWI4G7E9-o2DXyk6clRwFJo_iVitn0ommSBsknZdA3zw6b9uU_QOBWAYZKDs9Q,1000000,10177,13.0,1,1,0.0,0,3,26,30,TRAVEL_AND_LOCAL,0.0,0.0,-1,0,3.8
Good Morning Images and Gif,https://lh3.googleusercontent.com/YWGMXVJ5guUSWf8w0wexre1jjariThgAZogMJ0pQUIdzxUhjV0W9fUsKNXYB-1DlqA,1000000,2291,12.0,1,1,0.0,0,1,27,27,SOCIAL,0.0,0.0,-7,0,4.1
Fast search Yongqing,https://lh3.googleusercontent.com/oGtEM5OKDXS3Lp_KAPDapZq06aSKFa3T2zuv3OEcHpCr7QpjY8YmlWKdwemVnDRP_Q,500000,1777,16.0,1,1,0.0,0,3,20,15,HOUSE_AND_HOME,0.0,0.0,-30,0,4.2
OfferUp - Buy. Sell. Offer Up,https://lh3.googleusercontent.com/MNNdGo36PQxr5bWTvsWarxKLjsNM5_Lp8F9m2EE2thkZ1a0IbIUDyD1askUtokxW_A,10000000,752333,21.0,1,1,0.0,1,2,29,26,SHOPPING,0.99,49.99,-1,1,4.6
AOSP Music+,https://lh3.googleusercontent.com/Ty7rwqrJ5boVU_MuO8r2BeuHF_lPiAHsqoUVjd9Ue_kaplCVKSX-3wdn5opb7E_Njg,1000000,10948,1.5,1,1,0.0,0,1,11,20,MUSIC_AND_AUDIO,0.0,0.0,-552,0,4.3
Cougar Dating Life : Date Older Women Sugar Mummy,https://lh3.googleusercontent.com/HSpf9bjN3EeB671GEssIyIRrMkJYTrshz5uIvB1IEONzORVaVXRcIQfkYls1wkr5N0kU,500000,3037,29.0,3,1,0.0,1,3,49,7,DATING,9.99,109.99,0,0,4.1
